model,dataset_id,page_index,tokens_total,tokens_correct,tokens_wrong,extra_pred_tokens,substitutions,deletions,insertions,accuracy,accuracy_percent
LLM OpenRouter Gemini-3.1 Flash-Lite-plain,54,11,7,7,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-plain,54,12,2,2,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-plain,54,13,2,2,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-plain,55,1,4,4,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-plain,55,2,4,4,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-plain,55,3,6,6,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-plain,55,4,8,8,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-plain,55,5,3,3,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-plain,55,6,2,2,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-plain,55,7,2,2,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-plain,55,8,2,2,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-plain,55,9,6,6,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-plain,55,10,6,6,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-plain,55,11,7,7,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-plain,55,12,2,2,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-plain,55,13,2,2,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-plain,56,1,4,3,1,0,1,0,0,0.750000,75.00
LLM OpenRouter Gemini-3.1 Flash-Lite-plain,56,2,4,3,1,0,1,0,0,0.750000,75.00
LLM OpenRouter Gemini-3.1 Flash-Lite-plain,56,3,6,6,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-plain,56,4,8,7,1,0,1,0,0,0.875000,87.50
LLM OpenRouter Gemini-3.1 Flash-Lite-plain,56,5,3,3,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-plain,56,6,2,2,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-plain,56,7,2,2,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-plain,56,8,2,2,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-plain,56,9,6,6,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-plain,56,10,6,5,1,0,1,0,0,0.833333,83.33
LLM OpenRouter Gemini-3.1 Flash-Lite-plain,56,11,7,6,1,0,1,0,0,0.857143,85.71
LLM OpenRouter Gemini-3.1 Flash-Lite-plain,56,12,2,2,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-plain,56,13,2,2,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-plain,57,1,4,4,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-plain,57,2,4,3,1,0,1,0,0,0.750000,75.00
LLM OpenRouter Gemini-3.1 Flash-Lite-plain,57,3,6,6,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-plain,57,4,8,8,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-plain,57,5,3,3,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-plain,57,6,2,2,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-plain,57,7,2,2,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-plain,57,8,2,2,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-plain,57,9,6,6,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-plain,57,10,6,6,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-plain,57,11,7,7,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-plain,57,12,2,2,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-plain,57,13,2,1,1,0,1,0,0,0.500000,50.00
LLM OpenRouter Gemini-3.1 Flash-Lite-plain,58,1,4,4,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-plain,58,2,4,4,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-plain,58,3,6,6,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-plain,58,4,8,8,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-plain,58,5,3,3,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-plain,58,6,2,2,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-plain,58,7,2,2,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-plain,58,8,2,2,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-plain,58,9,6,6,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-plain,58,10,6,6,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-plain,58,11,7,7,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-plain,58,12,2,2,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-plain,58,13,2,2,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-plain,59,1,4,4,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-plain,59,2,4,3,1,0,1,0,0,0.750000,75.00
LLM OpenRouter Gemini-3.1 Flash-Lite-plain,59,3,6,6,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-plain,59,4,8,8,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-plain,59,5,3,3,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-plain,59,6,2,1,1,0,1,0,0,0.500000,50.00
LLM OpenRouter Gemini-3.1 Flash-Lite-plain,59,7,2,2,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-plain,59,8,2,2,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-plain,59,9,6,6,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-plain,59,10,6,6,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-plain,59,11,7,6,1,0,1,0,0,0.857143,85.71
LLM OpenRouter Gemini-3.1 Flash-Lite-plain,59,12,2,2,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-plain,59,13,2,2,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-plain,60,1,4,4,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-plain,60,2,4,4,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-plain,60,3,6,6,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-plain,60,4,8,8,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-plain,60,5,3,3,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-plain,60,6,2,2,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-plain,60,7,2,2,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-plain,60,8,2,2,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-plain,60,9,6,6,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-plain,60,10,6,6,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-plain,60,11,7,7,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-plain,60,12,2,2,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-plain,60,13,2,2,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-plain,61,1,4,4,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-plain,61,2,4,4,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-plain,61,3,6,6,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-plain,61,4,8,8,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-plain,61,5,3,3,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-plain,61,6,2,2,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-plain,61,7,2,2,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-plain,61,8,2,2,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-plain,61,9,6,6,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-plain,61,10,6,6,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-plain,61,11,7,7,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-plain,61,12,2,2,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-plain,61,13,2,2,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,1,1,2,2,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,1,2,4,4,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,1,3,4,4,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,1,4,4,4,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,1,5,9,9,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,1,6,2,2,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,1,7,4,4,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,1,8,3,3,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,1,9,3,3,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,1,10,6,6,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,1,11,6,6,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,1,12,4,4,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,2,1,2,2,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,2,2,4,4,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,2,3,4,4,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,2,4,4,4,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,2,5,9,7,2,0,2,0,0,0.777778,77.78
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,2,6,2,2,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,2,7,4,4,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,2,8,3,3,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,2,9,3,3,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,2,10,6,6,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,2,11,6,6,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,2,12,4,4,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,3,1,2,2,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,3,2,4,4,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,3,3,4,4,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,3,4,4,4,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,3,5,9,9,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,3,6,2,2,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,3,7,4,4,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,3,8,3,3,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,3,9,3,3,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,3,10,6,6,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,3,11,6,6,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,3,12,4,4,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,4,1,2,2,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,4,2,4,4,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,4,3,4,4,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,4,4,4,4,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,4,5,9,8,1,0,1,0,0,0.888889,88.89
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,4,6,2,2,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,4,7,4,4,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,4,8,3,3,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,4,9,3,3,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,4,10,6,6,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,4,11,6,6,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,4,12,4,4,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,5,1,2,2,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,5,2,4,4,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,5,3,4,4,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,5,4,4,4,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,5,5,9,9,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,5,6,2,2,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,5,7,4,4,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,5,8,3,3,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,5,9,3,3,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,5,10,6,6,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,5,11,6,6,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,5,12,4,4,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,6,1,2,2,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,6,2,4,4,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,6,3,4,4,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,6,4,4,4,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,6,5,9,9,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,6,6,2,2,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,6,7,4,4,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,6,8,3,3,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,6,9,3,3,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,6,10,6,6,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,6,11,6,6,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,6,12,4,4,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,7,1,2,2,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,7,2,4,4,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,7,3,4,4,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,7,4,4,4,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,7,5,9,9,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,7,6,2,2,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,7,7,4,4,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,7,8,3,3,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,7,9,3,3,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,7,10,6,6,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,7,11,6,6,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,7,12,4,4,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,8,1,2,2,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,8,2,4,4,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,8,3,4,4,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,8,4,4,4,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,8,5,9,9,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,8,6,2,2,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,8,7,4,4,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,8,8,3,1,2,0,2,0,0,0.333333,33.33
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,8,9,3,3,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,8,10,6,6,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,8,11,6,6,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,8,12,4,4,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,9,1,2,2,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,9,2,4,4,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,9,3,4,4,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,9,4,4,4,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,9,5,9,9,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,9,6,2,2,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,9,7,4,4,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,9,8,3,3,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,9,9,3,3,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,9,10,6,6,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,9,11,6,6,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,9,12,4,4,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,10,1,2,2,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,10,2,4,4,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,10,3,4,4,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,10,4,4,4,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,10,5,9,9,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,10,6,2,2,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,10,7,4,4,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,10,8,3,3,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,10,9,3,3,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,10,10,6,5,1,0,1,0,0,0.833333,83.33
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,10,11,6,6,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,10,12,4,4,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,11,1,2,2,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,11,2,4,4,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,11,3,4,4,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,11,4,4,4,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,11,5,9,8,1,0,1,0,0,0.888889,88.89
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,11,6,2,2,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,11,7,4,4,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,11,8,3,3,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,11,9,3,3,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,11,10,6,6,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,11,11,6,6,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,11,12,4,4,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,12,1,2,2,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,12,2,4,4,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,12,3,4,4,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,12,4,4,4,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,12,5,9,9,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,12,6,2,2,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,12,7,4,4,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,12,8,3,3,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,12,9,3,3,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,12,10,6,6,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,12,11,6,6,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,12,12,4,4,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,13,1,2,2,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,13,2,4,4,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,13,3,4,4,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,13,4,4,3,1,0,1,0,0,0.750000,75.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,13,5,9,9,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,13,6,2,1,1,0,1,0,0,0.500000,50.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,13,7,4,3,1,0,1,0,0,0.750000,75.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,13,8,3,3,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,13,9,3,3,0,0,0,0,0,1.000000,100.00
LLM OpenRouter Gemini-3.1 Flash-Lite-weak,13,10,6,6,0,0,0,0,0,1.000000,100.00
